ModelType,Symbol,Lags,BatchSize,Epoch,MSE,MAPE,R
GRU3,^DAX,20,1024,50,0.01604774035513401,12.694605827331543,0.2720963063548547
GRU3,^DAX,20,1024,60,0.005327332299202681,6.805092811584473,0.5717091211887667
GRU3,^DAX,20,1024,70,0.009760416112840176,9.699482917785645,0.4463900615764952
GRU3,^DAX,20,1024,80,0.007858481258153915,8.650888442993164,0.49664400886297866
GRU3,^DAX,20,1024,90,0.004804703406989574,6.531025409698486,0.6058955414064761
GRU3,^DAX,20,1024,99,0.011548249050974846,10.7583646774292,0.5127705900086541
DNN1,^BET,5,32,0,0.0027473613154143095,4.87160587310791,0.9923544592865803
DNN1,^BET,5,32,10,0.00026263928157277405,1.2648884057998657,0.9924125065798359
DNN1,^BET,5,32,20,0.0002530768106225878,1.245237112045288,0.9925835535606132
DNN1,^BET,5,32,30,0.0020050457678735256,4.062803268432617,0.9927226510248294
DNN1,^BET,5,32,40,0.0006928662769496441,2.177339792251587,0.9927665379478392
DNN1,^BET,5,32,50,0.000874382327310741,2.4248640537261963,0.9930455282288916
DNN1,^BET,5,32,60,0.0012503783218562603,2.932685613632202,0.9932132873161097
DNN1,^BET,5,32,70,0.0005350006395019591,1.897031307220459,0.9933595938780523
DNN1,^BET,5,32,80,0.003968884237110615,5.96169900894165,0.9935548267704314
DNN1,^BET,5,32,90,0.0001794611307559535,1.0243349075317383,0.9936273969292517
DNN1,^BET,5,32,99,0.0017224603798240423,3.6981515884399414,0.9935686785659839
DNN1,^BET,10,32,0,0.0028865751810371876,4.98283052444458,0.9807376123402323
DNN1,^BET,10,32,10,0.0006665228283964097,1.9179251194000244,0.9861298541625103
DNN1,^BET,10,32,20,0.00271393614821136,4.6666340827941895,0.9881969752787342
DNN1,^BET,10,32,30,0.00032496574567630887,1.3902530670166016,0.9898549826043843
DNN1,^BET,10,32,40,0.0022677520755678415,4.199100494384766,0.9915003308790507
DNN1,^BET,10,32,50,0.000577456783503294,1.9026557207107544,0.9922313246575786
DNN1,^BET,10,32,60,0.0003364781732670963,1.4168990850448608,0.9926847571902966
DNN1,^BET,10,32,70,0.0006217834888957441,2.0492401123046875,0.9931372268842614
DNN1,^BET,10,32,80,0.002340109320357442,4.407496929168701,0.9931566660486711
DNN1,^BET,10,32,90,0.002242694841697812,4.388799667358398,0.993586505488052
DNN1,^BET,10,32,99,0.0009547389927320182,2.5323381423950195,0.9934006897716257
DNN1,^BET,20,32,0,0.0013140389928594232,2.697312355041504,0.9748293155850174
DNN1,^BET,20,32,10,0.003222767496481538,4.9172563552856445,0.9866063971773062
DNN1,^BET,20,32,20,0.0004927366389892995,1.6911853551864624,0.9894699545521976
DNN1,^BET,20,32,30,0.0004981235251761973,1.825415849685669,0.990665348598744
DNN1,^BET,20,32,40,0.0006518748705275357,1.8560936450958252,0.9906444051338343
DNN1,^BET,20,32,50,0.001299847150221467,3.0737226009368896,0.9912412004733544
DNN1,^BET,20,32,60,0.001783065963536501,3.7841603755950928,0.9914180181038438
DNN1,^BET,20,32,70,0.000572331016883254,1.7507951259613037,0.9913774774004951
DNN1,^BET,20,32,80,0.0015389699256047606,3.4304306507110596,0.9913854652012667
DNN1,^BET,20,32,90,0.0008522933931089938,2.382131338119507,0.9916510152622112
DNN1,^BET,20,32,99,0.0007310324581339955,2.163170576095581,0.9917113370161653
DNN2,^BET,5,32,0,0.00795436929911375,7.967884063720703,0.988921966588125
DNN2,^BET,5,32,10,0.00032412249129265547,1.4523422718048096,0.9895473527447077
DNN2,^BET,5,32,20,0.000356757955159992,1.5130845308303833,0.9903866944449109
DNN2,^BET,5,32,30,0.0014497034717351198,3.3194169998168945,0.9911180817976272
DNN2,^BET,5,32,40,0.003200151724740863,5.213440418243408,0.9918459447629804
DNN2,^BET,5,32,50,0.00029803422512486577,1.3412723541259766,0.9924937354432772
DNN2,^BET,5,32,60,0.0013154103653505445,3.222583293914795,0.993157065166157
DNN2,^BET,5,32,70,0.0015917517011985183,3.5633227825164795,0.9934059340345561
DNN2,^BET,5,32,80,0.0013521028449758887,3.2594211101531982,0.9936892527116588
DNN2,^BET,5,32,90,0.0002343981759622693,1.2280902862548828,0.9937685779789533
DNN2,^BET,5,32,99,0.0001707071060081944,1.0024057626724243,0.9938170199787261
DNN2,^BET,10,32,0,0.00296855834312737,5.10845422744751,0.986019005511019
DNN2,^BET,10,32,10,0.0003199188504368067,1.4458022117614746,0.9903481099340984
DNN2,^BET,10,32,20,0.00023477250942960382,1.1804085969924927,0.9914219267183703
DNN2,^BET,10,32,30,0.001955941319465637,3.976991653442383,0.9921854960996941
DNN2,^BET,10,32,40,0.0007734234095551074,2.3545703887939453,0.9930103130889962
DNN2,^BET,10,32,50,0.002526214113458991,4.629001617431641,0.9932195001681354
DNN2,^BET,10,32,60,0.002110640984028578,4.217339992523193,0.9933412712005938
DNN2,^BET,10,32,70,0.0004844821523874998,1.7789684534072876,0.9934348431893314
DNN2,^BET,10,32,80,0.0008079410181380808,2.4036333560943604,0.9936677850095086
DNN2,^BET,10,32,90,0.00030850368784740567,1.3847885131835938,0.9936269650332838
DNN2,^BET,10,32,99,0.0018821412231773138,3.7396724224090576,0.9933707474251231
DNN2,^BET,20,32,0,0.0038689549546688795,5.453373432159424,0.9855266333512706
DNN2,^BET,20,32,10,0.0017292570555582643,3.8213677406311035,0.9872296875734008
DNN2,^BET,20,32,20,0.0018010048661381006,3.641416549682617,0.9895310884934091
DNN2,^BET,20,32,30,0.00046992619172669947,1.6304993629455566,0.9905809108156803
DNN2,^BET,20,32,40,0.000950689020100981,2.3718924522399902,0.9910328463350998
DNN2,^BET,20,32,50,0.0024431480560451746,4.489667892456055,0.9910327917096243
DNN2,^BET,20,32,60,0.00032038375502452254,1.3934558629989624,0.9922860641952194
DNN2,^BET,20,32,70,0.0006382682477124035,2.0991337299346924,0.9928622501174151
DNN2,^BET,20,32,80,0.0018894370878115296,4.1234517097473145,0.9930349214486035
DNN2,^BET,20,32,90,0.002318256301805377,4.109707832336426,0.9930526481956582
DNN2,^BET,20,32,99,0.0002024270361289382,1.0945311784744263,0.9933674731151673
DNN3,^BET,5,32,0,0.0029931741300970316,5.070380687713623,0.9918693544763011
DNN3,^BET,5,32,10,0.0004130807355977595,1.5350435972213745,0.991660455294124
DNN3,^BET,5,32,20,0.0006010018987581134,1.9600119590759277,0.9922957281126035
DNN3,^BET,5,32,30,0.0010920219356194139,2.800852060317993,0.9928244181069001
DNN3,^BET,5,32,40,0.0012055212864652276,3.0681283473968506,0.9934054647081473
DNN3,^BET,5,32,50,0.0001775646087480709,1.0303585529327393,0.9938070854530393
DNN3,^BET,5,32,60,0.0026139169931411743,4.777712345123291,0.9942667953964331
DNN3,^BET,5,32,70,0.0009277420467697084,2.6773619651794434,0.994438519891716
DNN3,^BET,5,32,80,0.0002855540660675615,1.3239452838897705,0.9945801526823058
DNN3,^BET,5,32,90,0.0008792385924607515,2.6230838298797607,0.9947693815988204
DNN3,^BET,5,32,99,0.00020889562438242137,1.1337281465530396,0.9948405942384789
DNN3,^BET,10,32,0,0.005264798179268837,7.095555782318115,0.9848547379672801
DNN3,^BET,10,32,10,0.0019316986436024308,3.800359010696411,0.9889658334386947
DNN3,^BET,10,32,20,0.0008083735010586679,2.576045513153076,0.9909733361291457
DNN3,^BET,10,32,30,0.00028966902755200863,1.3203636407852173,0.9924588049254859
DNN3,^BET,10,32,40,0.0004825675569009036,1.706432580947876,0.9925541841905716
DNN3,^BET,10,32,50,0.0022199794184416533,4.140563488006592,0.9928900639268984
DNN3,^BET,10,32,60,0.00023318035528063774,1.186354398727417,0.9934168674335542
DNN3,^BET,10,32,70,0.002671897877007723,4.804312705993652,0.9938710959478282
DNN3,^BET,10,32,80,0.001139351399615407,3.000640392303467,0.9939737269115072
DNN3,^BET,10,32,90,0.0009042426245287061,2.625810384750366,0.9940962926019704
DNN3,^BET,10,32,99,0.0010475869057700038,2.823532819747925,0.9940738391448756
DNN3,^BET,20,32,0,0.002505931071937084,3.8072943687438965,0.9790120911847788
DNN3,^BET,20,32,10,0.00240631983615458,4.339687347412109,0.98739006141341
DNN3,^BET,20,32,20,0.006598846986889839,7.734464645385742,0.9909113651926171
DNN3,^BET,20,32,30,0.0006720661767758429,1.986863136291504,0.9918278310544721
DNN3,^BET,20,32,40,0.001247021253220737,3.26430606842041,0.9922731067274121
DNN3,^BET,20,32,50,0.00038429565029218793,1.5139607191085815,0.9917451779756852
DNN3,^BET,20,32,60,0.0026311282999813557,4.826877117156982,0.992072997188842
DNN3,^BET,20,32,70,0.002442777156829834,4.509210109710693,0.9919539902321686
DNN3,^BET,20,32,80,0.0023020929656922817,4.4404425621032715,0.9919532754698401
DNN3,^BET,20,32,90,0.0005480378749780357,1.988885521888733,0.9923514520115465
DNN3,^BET,20,32,99,0.0008758296025916934,2.476639986038208,0.9929617848097588
LSTM1,^BET,5,32,0,0.02325809933245182,13.96731185913086,0.22852333254996454
LSTM1,^BET,5,32,10,0.00830747839063406,7.355659484863281,0.6814817636722005
LSTM1,^BET,5,32,20,0.008625769056379795,6.882102966308594,0.8454809317538042
LSTM1,^BET,5,32,30,0.011064521037042141,7.90861177444458,0.9409558934007546
LSTM1,^BET,5,32,40,0.008868764154613018,8.158283233642578,0.8872134861943984
LSTM1,^BET,5,32,50,0.011502275243401527,8.428892135620117,0.9328650290674214
LSTM1,^BET,5,32,60,0.010281210765242577,6.625702857971191,0.8823773224596051
LSTM1,^BET,5,32,70,0.01051177829504013,6.979185104370117,0.9434167677726073
LSTM1,^BET,5,32,80,0.008943990804255009,6.934299945831299,0.9367851112757637
LSTM1,^BET,5,32,90,0.01113660167902708,7.112713813781738,0.9524344186385949
LSTM1,^BET,5,32,99,0.011791111901402473,8.637624740600586,0.9476177789337786
LSTM1,^BET,10,32,0,0.017484169453382492,12.108794212341309,0.2149797595168925
LSTM1,^BET,10,32,10,0.33665043115615845,55.95745849609375,-0.14109306794615878
LSTM1,^BET,10,32,20,0.313802570104599,53.937496185302734,0.04784510808054069
LSTM1,^BET,10,32,30,0.3306201994419098,55.43789291381836,-0.289075093950847
LSTM1,^BET,10,32,40,0.3330583870410919,55.67707443237305,0.19337552265631436
LSTM1,^BET,10,32,50,0.03424007073044777,14.742441177368164,0.044228046305856764
LSTM1,^BET,10,32,60,0.009706939570605755,6.531916618347168,0.8238853851650286
LSTM1,^BET,10,32,70,0.0067306216806173325,7.02153205871582,0.9391289984843246
LSTM1,^BET,10,32,80,0.013266908936202526,8.267633438110352,0.9408900908468796
LSTM1,^BET,10,32,90,0.00802196841686964,5.830676555633545,0.8927316332248664
LSTM1,^BET,10,32,99,0.011038036085665226,7.542173385620117,0.9590885790278568
LSTM1,^BET,20,32,0,0.024248503148555756,14.230765342712402,0.1817940929161295
LSTM1,^BET,20,32,10,0.015046208165585995,7.815536975860596,0.6409569253480318
LSTM1,^BET,20,32,20,0.00950267817825079,7.439483165740967,0.8687859162098077
LSTM1,^BET,20,32,30,0.008005606010556221,7.017727375030518,0.9244878913718002
LSTM1,^BET,20,32,40,0.006911586504429579,5.536975860595703,0.9167941678356779
LSTM1,^BET,20,32,50,0.006442218087613583,5.451783657073975,0.9581464291435658
LSTM1,^BET,20,32,60,0.010016994550824165,7.061215400695801,0.9588804368141957
LSTM1,^BET,20,32,70,0.011401282623410225,7.973438262939453,0.9580235304029763
LSTM1,^BET,20,32,80,0.01251230575144291,8.308625221252441,0.9642377578252899
LSTM1,^BET,20,32,90,0.012191508896648884,7.766501426696777,0.9558816692948173
LSTM1,^BET,20,32,99,0.013681617565453053,7.407135009765625,0.964146268376498
LSTM2,^BET,5,32,0,0.015168040059506893,10.980937957763672,0.46568786889725167
LSTM2,^BET,5,32,10,0.003349239705130458,5.322071075439453,0.9552997675751915
LSTM2,^BET,5,32,20,0.007393274921923876,6.787528038024902,0.9702877621161851
LSTM2,^BET,5,32,30,0.006134305614978075,5.261487007141113,0.9514344792064796
LSTM2,^BET,5,32,40,0.007697169203311205,5.517040729522705,0.9579143648341887
LSTM2,^BET,5,32,50,0.0027651116251945496,3.3330078125,0.9692290925118481
LSTM2,^BET,5,32,60,0.002261684974655509,3.4789316654205322,0.9522713292358824
LSTM2,^BET,5,32,70,0.0014196214033290744,2.8337807655334473,0.9784872446749874
LSTM2,^BET,5,32,80,0.010315737687051296,9.649984359741211,0.9724198035172761
LSTM2,^BET,5,32,90,0.011150985956192017,7.898329734802246,0.8393029544460221
LSTM2,^BET,5,32,99,0.0012431027134880424,2.2487800121307373,0.9725321622360622
LSTM2,^BET,10,32,0,0.01941508986055851,12.007400512695312,0.39280066228223987
LSTM2,^BET,10,32,10,0.008199801668524742,8.202133178710938,0.8847762960513985
LSTM2,^BET,10,32,20,0.005845680832862854,5.603296279907227,0.9489597518411769
LSTM2,^BET,10,32,30,0.010376031510531902,6.286217212677002,0.9686515697846332
LSTM2,^BET,10,32,40,0.011251327581703663,6.876891136169434,0.9601495789041802
LSTM2,^BET,10,32,50,0.004583525937050581,4.257997512817383,0.9648999857252052
LSTM2,^BET,10,32,60,0.0035102427937090397,3.7422730922698975,0.9589607336683883
LSTM2,^BET,10,32,70,0.002748176222667098,3.307492256164551,0.9714626827843176
LSTM2,^BET,10,32,80,0.0030669753905385733,3.7128500938415527,0.9621554221455312
LSTM2,^BET,10,32,90,0.002723096637055278,4.509934902191162,0.9723460155014243
LSTM2,^BET,10,32,99,0.002951669506728649,4.626340389251709,0.9717518810805841
LSTM2,^BET,20,32,0,0.029561897739768028,15.722237586975098,0.42424564363771133
LSTM2,^BET,20,32,10,0.008949404582381248,7.58332633972168,0.8887861003576828
LSTM2,^BET,20,32,20,0.009779274463653564,7.889062881469727,0.968923708674131
LSTM2,^BET,20,32,30,0.011142234317958355,8.204286575317383,0.9688066321187442
LSTM2,^BET,20,32,40,0.007302097510546446,5.9921417236328125,0.961142873459706
LSTM2,^BET,20,32,50,0.013457844033837318,8.4843168258667,0.8085664288840875
LSTM2,^BET,20,32,60,0.010256915353238583,6.3887505531311035,0.9629274312956727
LSTM2,^BET,20,32,70,0.0021785330027341843,3.2249081134796143,0.9746417558756882
LSTM2,^BET,20,32,80,0.006667806766927242,6.155149936676025,0.9772299211132067
LSTM2,^BET,20,32,90,0.004849317017942667,5.8062968254089355,0.9768010630666148
LSTM2,^BET,20,32,99,0.011989777907729149,7.280616283416748,0.886377533143698
LSTM3,^BET,5,32,0,0.016431527212262154,9.478641510009766,0.16018298620747767
LSTM3,^BET,5,32,10,0.3135427236557007,53.9077033996582,0.14355520914332465
LSTM3,^BET,5,32,20,0.3540019094944,57.509117126464844,-0.19314079122115532
LSTM3,^BET,5,32,30,0.364912748336792,58.44397735595703,0.051978006614386195
LSTM3,^BET,5,32,40,0.3693300783634186,58.818424224853516,0.11583621718935684
LSTM3,^BET,5,32,50,0.3729078471660614,59.11979675292969,0.11107332569967387
LSTM3,^BET,5,32,60,0.3865399658679962,60.25568771362305,0.1260403896009824
LSTM3,^BET,5,32,70,0.3899768888950348,60.53754806518555,-0.13203113597255395
LSTM3,^BET,5,32,80,0.39155659079551697,60.6671028137207,-0.9389157169124894
LSTM3,^BET,5,32,90,0.39885082840919495,61.26198196411133,-0.09215403078131543
LSTM3,^BET,5,32,99,0.40229472517967224,61.5408821105957,-0.1327463129923518
LSTM3,^BET,10,32,0,0.0446753054857254,16.615732192993164,0.16584835643675958
LSTM3,^BET,10,32,10,0.376557856798172,59.42510986328125,-0.11434852138656003
LSTM3,^BET,10,32,20,0.3825388252735138,59.9240837097168,0.12500724968065832
LSTM3,^BET,10,32,30,0.39164265990257263,60.674224853515625,0.08833751538160814
LSTM3,^BET,10,32,40,0.39520782232284546,60.96565628051758,0.11329486635737689
LSTM3,^BET,10,32,50,0.39789119362831116,61.18410110473633,0.11791132505533472
LSTM3,^BET,10,32,60,0.3975059986114502,61.15279769897461,0.11882152360174879
LSTM3,^BET,10,32,70,0.4003782570362091,61.38584518432617,0.11360213467981195
LSTM3,^BET,10,32,80,0.3941940665245056,60.882957458496094,0.11131123736038825
LSTM3,^BET,10,32,90,0.3937801122665405,60.84910202026367,0.11007766621056467
LSTM3,^BET,10,32,99,0.3997015655040741,61.330997467041016,0.11861539378810877
LSTM3,^BET,20,32,0,0.05829610303044319,20.12501335144043,0.14941247530684168
LSTM3,^BET,20,32,10,0.3896251618862152,60.50775146484375,-0.11330387576106703
LSTM3,^BET,20,32,20,0.39312300086021423,60.79546356201172,0.1180889610846547
LSTM3,^BET,20,32,30,0.39435115456581116,60.8957633972168,0.12460798959995648
LSTM3,^BET,20,32,40,0.39755988121032715,61.15718078613281,0.11339012625992008
LSTM3,^BET,20,32,50,0.3995746672153473,61.32072067260742,0.13016051534755252
LSTM3,^BET,20,32,60,0.39374610781669617,60.846317291259766,0.12853327538953255
LSTM3,^BET,20,32,70,0.3944915235042572,60.9072151184082,0.10750628584987304
LSTM3,^BET,20,32,80,0.39451733231544495,60.909324645996094,0.1144400196198615
LSTM3,^BET,20,32,90,0.39417675137519836,60.88149642944336,0.10434039057424044
LSTM3,^BET,20,32,99,0.39610153436660767,61.03847122192383,0.09418091992639989
GRU1,^BET,5,32,0,0.017716605216264725,9.7468900680542,0.2548506907677642
GRU1,^BET,5,32,10,0.0066568306647241116,6.35600471496582,0.8624145154722814
GRU1,^BET,5,32,20,0.008288931101560593,8.056629180908203,0.9721396153152951
GRU1,^BET,5,32,30,0.00879849772900343,7.493585586547852,0.971677588706703
GRU1,^BET,5,32,40,0.01068852934986353,9.76295280456543,0.9675406399721761
GRU1,^BET,5,32,50,0.009724055416882038,7.782358169555664,0.9744724847775782
GRU1,^BET,5,32,60,0.01084813755005598,9.47439956665039,0.9462045231373741
GRU1,^BET,5,32,70,0.010620520450174809,8.183597564697266,0.9603798984843216
GRU1,^BET,5,32,80,0.011522779241204262,7.69357967376709,0.9473502921035211
GRU1,^BET,5,32,90,0.00955963134765625,8.6030855178833,0.9607278021427414
GRU1,^BET,5,32,99,0.007478188257664442,6.271648406982422,0.8866989907154438
GRU1,^BET,10,32,0,0.017325324937701225,10.797136306762695,0.27966920671788675
GRU1,^BET,10,32,10,0.006069032941013575,6.609075546264648,0.966548322889287
GRU1,^BET,10,32,20,0.009634035639464855,8.890219688415527,0.9478923561910374
GRU1,^BET,10,32,30,0.010126100853085518,8.051085472106934,0.9578194053754193
GRU1,^BET,10,32,40,0.010039967484772205,8.898869514465332,0.9732168402135908
GRU1,^BET,10,32,50,0.009279775433242321,8.335514068603516,0.9706922163294388
GRU1,^BET,10,32,60,0.011254992336034775,8.563840866088867,0.8748477555105743
GRU1,^BET,10,32,70,0.009711019694805145,7.923641681671143,0.9713725053762646
GRU1,^BET,10,32,80,0.01019025407731533,8.634300231933594,0.9706155745653164
GRU1,^BET,10,32,90,0.011491180397570133,8.519503593444824,0.9685019239406267
GRU1,^BET,10,32,99,0.011580917052924633,9.73153305053711,0.9675188162008516
GRU1,^BET,20,32,0,0.02204972319304943,13.587960243225098,0.2815682437897898
GRU1,^BET,20,32,10,0.012386774644255638,7.124011039733887,0.7762688988944502
GRU1,^BET,20,32,20,0.010398754850029945,8.089045524597168,0.9128678988729406
GRU1,^BET,20,32,30,0.010327484458684921,8.221035957336426,0.9498278661400203
GRU1,^BET,20,32,40,0.01047574169933796,8.146444320678711,0.967452913137489
GRU1,^BET,20,32,50,0.010038849897682667,8.273551940917969,0.9636891713158867
GRU1,^BET,20,32,60,0.01217166893184185,8.118704795837402,0.9713149501893957
GRU1,^BET,20,32,70,0.01270207203924656,8.364374160766602,0.8623880053907536
GRU1,^BET,20,32,80,0.009313585236668587,8.013662338256836,0.9418443589831692
GRU1,^BET,20,32,90,0.011485337279736996,9.373564720153809,0.8630682064611873
GRU1,^BET,20,32,99,0.012967335991561413,8.353448867797852,0.8623087883300833
GRU2,^BET,5,32,0,0.021011294797062874,13.280074119567871,0.6394999303327547
GRU2,^BET,5,32,10,0.001812313566915691,3.456618547439575,0.9837103042510456
GRU2,^BET,5,32,20,0.007800375577062368,8.238940238952637,0.9815518815573824
GRU2,^BET,5,32,30,0.003673993982374668,5.507017135620117,0.9697836065566757
GRU2,^BET,5,32,40,0.0034188912250101566,5.307284355163574,0.9778881290213383
GRU2,^BET,5,32,50,0.003106937510892749,4.555870532989502,0.9827257639587889
GRU2,^BET,5,32,60,0.0050552161410450935,4.6434855461120605,0.9845067007422806
GRU2,^BET,5,32,70,0.005237381439656019,5.7202348709106445,0.9868581743122792
GRU2,^BET,5,32,80,0.008470004424452782,6.765927314758301,0.9843149008488821
GRU2,^BET,5,32,90,0.006564903073012829,7.026289463043213,0.9825682962793654
GRU2,^BET,5,32,99,0.008146303705871105,6.187918186187744,0.9678796249785633
GRU2,^BET,10,32,0,0.019624391570687294,12.971894264221191,0.6893307979032482
GRU2,^BET,10,32,10,0.0032463418319821358,4.888336181640625,0.9778995161237428
GRU2,^BET,10,32,20,0.00372822186909616,4.7871479988098145,0.9561680240609705
GRU2,^BET,10,32,30,0.0035206645261496305,4.425836086273193,0.9689545850147606
GRU2,^BET,10,32,40,0.008219551295042038,5.66572904586792,0.9787755600607366
GRU2,^BET,10,32,50,0.005304698366671801,5.86868143081665,0.9755438377746608
GRU2,^BET,10,32,60,0.007249727845191956,6.977780818939209,0.9596732306980014
GRU2,^BET,10,32,70,0.00971571821719408,8.322182655334473,0.9466215145918493
GRU2,^BET,10,32,80,0.0059377714060246944,5.580448150634766,0.951404770883183
GRU2,^BET,10,32,90,0.006589858792722225,5.187384605407715,0.9573019848707821
GRU2,^BET,10,32,99,0.009293912909924984,7.884675025939941,0.923055448475409
GRU2,^BET,20,32,0,0.01756899245083332,12.24321460723877,0.7318880902738407
GRU2,^BET,20,32,10,0.0059239245019853115,5.3846869468688965,0.9716391997981713
GRU2,^BET,20,32,20,0.00607361039146781,5.677350997924805,0.971125834134706
GRU2,^BET,20,32,30,0.0073233600705862045,7.629582405090332,0.9506132537449996
GRU2,^BET,20,32,40,0.008784395642578602,7.5989909172058105,0.9201346126647149
GRU2,^BET,20,32,50,0.006907534319907427,5.702353000640869,0.8844873939107409
GRU2,^BET,20,32,60,0.00910580437630415,5.998205184936523,0.9778807024225324
GRU2,^BET,20,32,70,0.01142923068255186,7.776060581207275,0.8247125595950882
GRU2,^BET,20,32,80,0.015309209004044533,9.619945526123047,0.3055588777158893
GRU2,^BET,20,32,90,0.06517867743968964,19.32585906982422,-0.2923514658568022
GRU2,^BET,20,32,99,0.04339437931776047,18.819028854370117,0.7341386500366891
GRU3,^BET,5,32,0,0.02091996930539608,9.37294864654541,0.19216599963124556
GRU3,^BET,5,32,10,0.3247915804386139,54.94186782836914,0.20898395716468485
GRU3,^BET,5,32,20,0.35662487149238586,57.737369537353516,0.17508383694297913
GRU3,^BET,5,32,30,0.34229615330696106,56.500858306884766,0.18478288458378073
GRU3,^BET,5,32,40,0.3263902962207794,55.12520217895508,0.21877190094765336
GRU3,^BET,5,32,50,0.37752997875213623,59.50798416137695,0.1410970965121609
GRU3,^BET,5,32,60,0.38039764761924744,59.74699783325195,0.1709685161589027
GRU3,^BET,5,32,70,0.3829124867916107,59.9592399597168,0.23123730974121068
GRU3,^BET,5,32,80,0.01677284948527813,9.224540710449219,0.1462152775920036
GRU3,^BET,5,32,90,0.40250164270401,61.55854415893555,0.21041074842386007
GRU3,^BET,5,32,99,0.3994418978691101,61.30921173095703,-0.10887693683646299
GRU3,^BET,10,32,0,0.024949079379439354,10.070411682128906,0.20284632733005356
GRU3,^BET,10,32,10,0.377403199672699,59.50892639160156,0.22985778359290507
GRU3,^BET,10,32,20,0.390840083360672,60.609771728515625,0.36580724754788874
GRU3,^BET,10,32,30,0.3198952376842499,54.55475616455078,0.2167796556403816
GRU3,^BET,10,32,40,0.39781656861305237,61.177940368652344,-0.0690367598729955
GRU3,^BET,10,32,50,0.39533960819244385,60.976688385009766,0.18339980517608784
GRU3,^BET,10,32,60,0.39760613441467285,61.16120147705078,0.14731462032438644
GRU3,^BET,10,32,70,0.39702409505844116,61.11369323730469,0.14621702924686578
GRU3,^BET,10,32,80,0.39767691493034363,61.1675910949707,0.21783273307358197
GRU3,^BET,10,32,90,0.3917023539543152,60.67979431152344,0.21804139399866812
GRU3,^BET,10,32,99,0.3953835368156433,60.98001480102539,0.16862520956082044
GRU3,^BET,20,32,0,0.026841819286346436,10.441662788391113,0.1717687655822244
GRU3,^BET,20,32,10,0.36538174748420715,58.49602127075195,0.19424532528856256
GRU3,^BET,20,32,20,0.3788509666919708,59.61921310424805,0.22347544235552877
GRU3,^BET,20,32,30,0.38395899534225464,60.04175567626953,0.06070122212539227
GRU3,^BET,20,32,40,0.3767525255680084,59.449951171875,0.19922140799735163
GRU3,^BET,20,32,50,0.3761628270149231,59.40676498413086,0.20834797041311204
GRU3,^BET,20,32,60,0.3989080786705017,61.26686477661133,0.25556322881800647
GRU3,^BET,20,32,70,0.3999633193016052,61.352203369140625,-0.013516450075560404
GRU3,^BET,20,32,80,0.4003724157810211,61.385406494140625,0.26938959256242156
GRU3,^BET,20,32,90,0.3988955318927765,61.265689849853516,0.1785474023756408
GRU3,^BET,20,32,99,0.39751484990119934,61.15414047241211,0.2517712711471324
DNN1,^BET,5,1024,0,0.6679661870002747,80.3082504272461,0.9631497650228207
DNN1,^BET,5,1024,10,0.04471021518111229,20.213768005371094,0.9918769746941484
DNN1,^BET,5,1024,20,0.004361042287200689,6.128756046295166,0.991095281980044
DNN1,^BET,5,1024,30,0.0010152360191568732,2.725872278213501,0.9909059803362139
DNN1,^BET,5,1024,40,0.001228121342137456,3.046919822692871,0.9908953099460613
DNN1,^BET,5,1024,50,0.0016560967778787017,3.640179395675659,0.9908820568343681
DNN1,^BET,5,1024,60,0.0012789862230420113,3.1316869258880615,0.9908495952012387
DNN1,^BET,5,1024,70,0.001231414615176618,3.0567142963409424,0.9908294626461585
DNN1,^BET,5,1024,80,0.0008822163799777627,2.50182843208313,0.9908129205411851
DNN1,^BET,5,1024,90,0.0010107109555974603,2.709989309310913,0.9908010854907561
DNN1,^BET,5,1024,99,0.0007792168180458248,2.3145508766174316,0.9907827557624552
DNN1,^BET,10,1024,0,0.7887803316116333,87.86351776123047,0.9842454941287484
DNN1,^BET,10,1024,10,0.012311727739870548,10.431918144226074,0.9852025532376409
DNN1,^BET,10,1024,20,0.0038515403866767883,5.506892681121826,0.9852484816710322
DNN1,^BET,10,1024,30,0.003210688242688775,5.044362545013428,0.985329915266725
DNN1,^BET,10,1024,40,0.001847496721893549,3.6321043968200684,0.9854097890769931
DNN1,^BET,10,1024,50,0.0012834471417590976,2.9144437313079834,0.9854736818021355
DNN1,^BET,10,1024,60,0.0019050623523071408,3.743299961090088,0.985566978766466
DNN1,^BET,10,1024,70,0.0013334676623344421,2.99359130859375,0.9856647306165565
DNN1,^BET,10,1024,80,0.0014355577295646071,3.1357004642486572,0.9857970805726729
DNN1,^BET,10,1024,90,0.001208957633934915,2.8168814182281494,0.9859513520009515
DNN1,^BET,10,1024,99,0.0014784251106902957,3.200636148452759,0.9860764443357615
DNN1,^BET,20,1024,0,0.5132448077201843,70.43496704101562,0.9137750464039661
DNN1,^BET,20,1024,10,0.042948320508003235,19.69927978515625,0.9574907450734086
DNN1,^BET,20,1024,20,0.008274279534816742,8.020751953125,0.9635925412244423
DNN1,^BET,20,1024,30,0.003378757508471608,4.663490295410156,0.9671998609924648
DNN1,^BET,20,1024,40,0.0019949921406805515,3.3768813610076904,0.969618144455862
DNN1,^BET,20,1024,50,0.0018110752571374178,3.2106988430023193,0.9714542953835233
DNN1,^BET,20,1024,60,0.0018928076606243849,3.327331781387329,0.9731260875921328
DNN1,^BET,20,1024,70,0.0019271190976724029,3.3897042274475098,0.9745980158452577
