ModelType,Symbol,Lags,BatchSize,Epoch,TP,TN,FP,Accuracy,Precision,Recall,FPR,TPR/FPR,F1
GRU1,^SPX,10,32,10,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
GRU1,^SPX,10,32,20,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
GRU1,^SPX,10,32,30,118,13,100,0.524,0.5412844011867688,0.8613138686131386,0.8849567522123895,0.9732835717224105,0.6647882565526098
GRU1,^SPX,10,32,40,106,33,80,0.556,0.5698924700543415,0.7737226277372263,0.7079656017699115,1.092881667983476,0.6563462587012046
GRU1,^SPX,10,32,50,90,40,73,0.52,0.5521472358763974,0.656934306569343,0.6460186991150443,1.016896736068556,0.5999995017559664
GRU1,^SPX,10,32,60,84,37,76,0.484,0.5249999967187501,0.6131386861313869,0.672567371681416,0.9116390594425394,0.5656560667509953
GRU1,^SPX,10,32,70,73,50,63,0.492,0.5367647019355537,0.5328467153284672,0.5575231238938053,0.955739219580714,0.5347980328467421
GRU1,^SPX,10,32,80,77,42,71,0.476,0.5202702667549306,0.5620437956204379,0.6283195840707965,0.8945189834431599,0.5403503760423204
GRU1,^SPX,10,32,90,71,46,67,0.468,0.5144927498949801,0.5182481751824818,0.592921353982301,0.8740588809995057,0.5163631344930463
GRU1,^SPX,10,32,99,72,47,66,0.476,0.5217391266540643,0.5255474452554745,0.584071796460177,0.8997993884323897,0.5236358617393205
GRU1,^SPX,20,32,0,136,1,112,0.548,0.5483870945629553,0.9927007299270073,0.9911514424778761,1.001563118795709,0.7064930462205714
GRU1,^SPX,20,32,10,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
GRU1,^SPX,20,32,20,110,25,88,0.54,0.5555555527497195,0.8029197080291971,0.7787620619469027,1.031020573886073,0.6567159325287591
GRU1,^SPX,20,32,30,92,40,73,0.528,0.5575757541965106,0.6715328467153284,0.6460186991150443,1.0394944413145237,0.6092710254598134
GRU1,^SPX,20,32,40,76,63,50,0.556,0.6031745983875032,0.5547445255474452,0.4424788761061947,1.2537197943304912,0.5779462667384205
GRU1,^SPX,20,32,50,72,53,60,0.5,0.5454545413223141,0.5255474452554745,0.5309744513274337,0.9897791578137296,0.5353154833133008
GRU1,^SPX,20,32,60,70,55,58,0.5,0.5468749957275391,0.5109489051094891,0.5132753362831859,0.9954674791301228,0.5283013853760505
GRU1,^SPX,20,32,70,91,45,68,0.544,0.5723270404256161,0.6642335766423357,0.6017709115044249,1.1037980798735427,0.6148643655500737
GRU1,^SPX,20,32,80,85,52,61,0.548,0.5821917768343029,0.6204379562043796,0.5398240088495575,1.1493337569898419,0.600706212164383
GRU1,^SPX,20,32,90,76,55,58,0.524,0.5671641748719092,0.5547445255474452,0.5132753362831859,1.0807932630555617,0.5608851068481192
GRU1,^SPX,20,32,99,91,43,70,0.536,0.5652173877936808,0.6642335766423357,0.6194700265486726,1.0722610427869443,0.6107377562276013
GRU1,^DAX,5,32,0,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,5,32,10,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,5,32,20,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,5,32,30,121,17,98,0.5411764705882353,0.5525114130022309,0.8642857142857143,0.8521749130434783,1.0142116378420285,0.6740942298557843
GRU1,^DAX,5,32,40,105,27,88,0.5176470588235295,0.5440414479583344,0.75,0.7652183913043479,0.9801123555349899,0.630630141403041
GRU1,^DAX,5,32,50,77,48,67,0.49019607843137253,0.5347222185088735,0.55,0.5826096956521739,0.9440282303993062,0.5422530193170649
GRU1,^DAX,5,32,60,72,55,60,0.4980392156862745,0.5454545413223141,0.5142857142857142,0.5217401304347826,0.9857123964321924,0.529411263192513
GRU1,^DAX,5,32,70,79,57,58,0.5333333333333333,0.5766423315573552,0.5642857142857143,0.5043488260869565,1.1188401461420747,0.5703966099132483
GRU1,^DAX,5,32,80,78,46,69,0.48627450980392156,0.5306122412883522,0.5571428571428572,0.600001,0.9285698809549603,0.5435535053726263
GRU1,^DAX,5,32,90,79,47,68,0.49411764705882355,0.5374149623305104,0.5642857142857143,0.591305347826087,0.9543051087907298,0.550522146463322
GRU1,^DAX,5,32,99,76,55,60,0.5137254901960784,0.5588235253027682,0.5428571428571428,0.5217401304347826,1.040474196233981,0.550724135791254
GRU1,^DAX,10,32,0,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,10,32,10,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,10,32,20,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,10,32,30,71,51,64,0.47843137254901963,0.5259259220301784,0.5071428571428571,0.5565227391304348,0.9112706839890611,0.5163631346517236
GRU1,^DAX,10,32,40,65,60,55,0.49019607843137253,0.5416666621527778,0.4642857142857143,0.4782618695652174,0.970777190972367,0.49999950103599683
GRU1,^DAX,10,32,50,58,70,45,0.5019607843137255,0.5631067906494487,0.4142857142857143,0.39130534782608695,1.0587274530933342,0.47736576477212933
GRU1,^DAX,10,32,60,59,63,52,0.47843137254901963,0.5315315267429592,0.42142857142857143,0.45217491304347823,0.9320034333440554,0.47011902671437883
GRU1,^DAX,10,32,70,70,58,57,0.5019607843137255,0.5511810980221961,0.5,0.4956531739130435,1.0087698945870547,0.5243440685103427
GRU1,^DAX,10,32,80,63,65,50,0.5019607843137255,0.5575221189599813,0.45,0.43478360869565214,1.0349976195054753,0.4980232191415485
GRU1,^DAX,10,32,90,63,70,45,0.5215686274509804,0.5833333279320988,0.45,0.39130534782608695,1.1499970611186217,0.5080640224055221
GRU1,^DAX,10,32,99,64,68,47,0.5176470588235295,0.5765765713821931,0.45714285714285713,0.40869665217391304,1.1185382965856268,0.50995966400581
GRU1,^DAX,20,32,0,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,20,32,10,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,20,32,20,136,1,114,0.5372549019607843,0.543999997824,0.9714285714285714,0.991305347826087,0.9799488861417877,0.6974354354243675
GRU1,^DAX,20,32,30,80,43,72,0.4823529411764706,0.5263157860110803,0.5714285714285714,0.6260879565217392,0.912696954918554,0.5479447044478183
GRU1,^DAX,20,32,40,67,54,61,0.4745098039215686,0.5234374959106446,0.4785714285714286,0.5304357826086957,0.902223123443526,0.49999949913727665
GRU1,^DAX,20,32,50,68,57,58,0.49019607843137253,0.539682535399345,0.4857142857142857,0.5043488260869565,0.9630522776919125,0.511277694952151
GRU1,^DAX,20,32,60,58,59,56,0.4588235294117647,0.5087719253616498,0.4142857142857143,0.48695752173913043,0.8507635590187118,0.4566924168273692
GRU1,^DAX,20,32,70,55,57,58,0.4392156862745098,0.48672565940950746,0.39285714285714285,0.5043488260869565,0.7789393422508115,0.4347821126722171
GRU1,^DAX,20,32,80,60,59,56,0.4666666666666667,0.5172413748513675,0.42857142857142855,0.48695752173913043,0.8801002334676328,0.46874950256400016
GRU1,^DAX,20,32,90,59,65,50,0.48627450980392156,0.5412843987038128,0.42142857142857143,0.43478360869565214,0.969283484933699,0.47389508817650794
GRU1,^DAX,20,32,99,54,64,51,0.4627450980392157,0.5142857093877552,0.38571428571428573,0.4434792608695652,0.869745937967843,0.4408158349359871
GRU1,^BET,5,32,0,139,0,108,0.5604838709677419,0.5627530341588945,0.9928571428571429,1.000001,0.9928561500009929,0.7183457895962752
GRU1,^BET,5,32,10,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
GRU1,^BET,5,32,20,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
GRU1,^BET,5,32,30,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
GRU1,^BET,5,32,40,117,15,93,0.532258064516129,0.557142854489796,0.8357142857142857,0.8611121111111112,0.9705057854034197,0.6685709466615697
GRU1,^BET,5,32,50,116,22,86,0.5564516129032258,0.5742574228997157,0.8285714285714286,0.7962972962962963,1.040530254749381,0.6783620875486507
GRU1,^BET,5,32,60,94,28,80,0.49193548387096775,0.5402298819527018,0.6714285714285714,0.7407417407407407,0.9064273477516519,0.5987256186056253
GRU1,^BET,5,32,70,80,43,65,0.4959677419354839,0.5517241341260405,0.5714285714285714,0.6018528518518519,0.9494489719045652,0.5614030069564316
GRU1,^BET,5,32,80,81,44,64,0.5040322580645161,0.5586206858026159,0.5785714285714286,0.5925935925925926,0.9763376381445215,0.5684205507914523
GRU1,^BET,5,32,90,98,30,78,0.5161290322580645,0.5568181786544422,0.7,0.7222232222222222,0.969229427220793,0.6202526690838732
GRU1,^BET,5,32,99,94,37,71,0.5282258064516129,0.5696969662442608,0.6714285714285714,0.6574084074074075,1.021326414239901,0.6163929439617011
GRU1,^BET,10,32,0,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
GRU1,^BET,10,32,10,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
GRU1,^BET,10,32,20,136,6,102,0.5725806451612904,0.5714285690276111,0.9714285714285714,0.9444454444444444,1.0285703394969514,0.7195762512810621
GRU1,^BET,10,32,30,111,17,91,0.5161290322580645,0.549504947774728,0.7928571428571428,0.8425935925925926,0.9409721956436736,0.6491223215522912
GRU1,^BET,10,32,40,107,23,85,0.5241935483870968,0.5572916637641059,0.7642857142857142,0.7870380370370371,0.9710912031177317,0.6445778235778118
GRU1,^BET,10,32,50,93,40,68,0.5362903225806451,0.5776397479649705,0.6642857142857143,0.6296306296296297,1.055040341154416,0.6179396997167396
GRU1,^BET,10,32,60,79,47,61,0.5080645161290323,0.5642857102551021,0.5642857142857143,0.5648158148148148,0.9990614630199859,0.5642852122708514
GRU1,^BET,10,32,70,79,46,62,0.5040322580645161,0.5602836839696193,0.5642857142857143,0.5740750740740741,0.9829475965244632,0.5622770780769635
GRU1,^BET,10,32,80,75,42,66,0.4717741935483871,0.5319148898445752,0.5357142857142857,0.6111121111111112,0.8766219421511076,0.5338073272886233
GRU1,^BET,10,32,90,87,38,70,0.5040322580645161,0.5541401238589801,0.6214285714285714,0.6481491481481482,0.9587740309527196,0.585858085524577
GRU1,^BET,10,32,99,85,38,70,0.4959677419354839,0.5483870932362123,0.6071428571428571,0.6481491481481482,0.9367332486319673,0.5762706857803801
GRU1,^BET,20,32,0,138,0,108,0.5564516129032258,0.560975607475709,0.9857142857142858,1.000001,0.9857133000009859,0.7150254425893624
GRU1,^BET,20,32,10,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
GRU1,^BET,20,32,20,133,10,98,0.5766129032258065,0.5757575732651188,0.95,0.9074084074074075,1.0469376217422126,0.7169806602250962
GRU1,^BET,20,32,30,105,22,86,0.5120967741935484,0.5497382170170774,0.75,0.7962972962962963,0.94185928231625,0.6344405975670284
GRU1,^BET,20,32,40,102,26,82,0.5161290322580645,0.5543478230741966,0.7285714285714285,0.7592602592592593,0.9595806176952142,0.6296291369078665
GRU1,^BET,20,32,50,111,24,84,0.5443548387096774,0.569230766311637,0.7928571428571428,0.7777787777777778,1.0193864444623264,0.6626860786637571
GRU1,^BET,20,32,60,98,35,73,0.5362903225806451,0.5730994118532198,0.7,0.675926925925926,1.0356149062135633,0.6302245833276914
GRU1,^BET,20,32,70,89,46,62,0.5443548387096774,0.5894039696065962,0.6357142857142857,0.5740750740740741,1.1073713429199648,0.6116833474100982
GRU1,^BET,20,32,80,85,41,67,0.5080645161290323,0.5592105226367728,0.6071428571428571,0.6203713703703704,0.9786764608115044,0.5821912796729746
GRU1,^BET,20,32,90,77,50,58,0.5120967741935484,0.5703703661454047,0.55,0.5370380370370371,1.0241360240225759,0.5599994981293718
GRU1,^BET,20,32,99,82,42,66,0.5,0.5540540503104456,0.5857142857142857,0.6111121111111112,0.958439990085211,0.5694439428534478
GRU1,^SPX,5,1024,0,135,2,111,0.548,0.5487804855740631,0.9854014598540146,0.9823018849557522,1.0031554198823531,0.7049603741660522
GRU1,^SPX,5,1024,10,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
GRU1,^SPX,5,1024,20,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
GRU1,^SPX,5,1024,30,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
GRU1,^SPX,5,1024,40,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
GRU1,^SPX,5,1024,50,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
GRU1,^SPX,5,1024,60,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
GRU1,^SPX,5,1024,70,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
GRU1,^SPX,5,1024,80,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
GRU1,^SPX,5,1024,90,135,0,113,0.54,0.5443548365146983,0.9854014598540146,1.000001,0.9854004744535403,0.7012982410392613
GRU1,^SPX,5,1024,99,135,1,112,0.544,0.5465587022406531,0.9854014598540146,0.9911514424778761,0.9941986840986816,0.703124539198434
GRU1,^SPX,10,1024,0,135,2,111,0.548,0.5487804855740631,0.9854014598540146,0.9823018849557522,1.0031554198823531,0.7049603741660522
GRU1,^SPX,10,1024,10,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
GRU1,^SPX,10,1024,20,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
GRU1,^SPX,10,1024,30,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
GRU1,^SPX,10,1024,40,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
GRU1,^SPX,10,1024,50,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
GRU1,^SPX,10,1024,60,135,1,112,0.544,0.5465587022406531,0.9854014598540146,0.9911514424778761,0.9941986840986816,0.703124539198434
GRU1,^SPX,10,1024,70,129,8,105,0.548,0.5512820489261451,0.9416058394160584,0.9292045398230089,1.0133461461514293,0.6954173220627794
GRU1,^SPX,10,1024,80,130,5,108,0.54,0.5462184850999223,0.948905109489051,0.9557532123893806,0.9928348627955857,0.6933328677549774
GRU1,^SPX,10,1024,90,116,34,79,0.6,0.5948717918211703,0.8467153284671532,0.6991160442477876,1.2111227248091192,0.6987946938782582
GRU1,^SPX,10,1024,99,115,28,85,0.572,0.574999997125,0.8394160583941606,0.752213389380531,1.1159280999842924,0.6824920970514736
GRU1,^SPX,20,1024,0,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
GRU1,^SPX,20,1024,10,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
GRU1,^SPX,20,1024,20,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
GRU1,^SPX,20,1024,30,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
GRU1,^SPX,20,1024,40,132,5,108,0.548,0.5499999977083333,0.9635036496350365,0.9557532123893806,1.0081092453001335,0.7002647874539576
GRU1,^SPX,20,1024,50,133,4,109,0.548,0.5495867745884844,0.9708029197080292,0.9646027699115044,1.0064276715658753,0.7018465022245994
GRU1,^SPX,20,1024,60,129,5,108,0.536,0.5443037951717139,0.9416058394160584,0.9557532123893806,0.9851976715433121,0.6898391060942819
GRU1,^SPX,20,1024,70,113,22,91,0.54,0.5539215659121491,0.8248175182481752,0.8053107345132744,1.0242226793942968,0.6627561155996301
GRU1,^SPX,20,1024,80,105,31,82,0.544,0.5614973232005491,0.7664233576642335,0.7256647168141593,1.0561673179164812,0.6481476580555426
GRU1,^SPX,20,1024,90,102,32,81,0.536,0.5573770461345516,0.7445255474452555,0.7168151592920354,1.0386576480617238,0.6374995083402202
GRU1,^SPX,20,1024,99,94,38,75,0.528,0.556213014460278,0.6861313868613139,0.6637178141592921,1.0337697319913166,0.6143785884279263
GRU1,^DAX,5,1024,0,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,5,1024,10,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,5,1024,20,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,5,1024,30,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,5,1024,40,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,5,1024,50,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,5,1024,60,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,5,1024,70,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,5,1024,80,132,7,108,0.5450980392156862,0.5499999977083333,0.9428571428571428,0.9391314347826087,1.0039671849291218,0.6947363749033595
GRU1,^DAX,5,1024,90,109,17,98,0.49411764705882355,0.5265700457653621,0.7785714285714286,0.8521749130434783,0.9136286654940587,0.6282415917584605
GRU1,^DAX,5,1024,99,110,13,102,0.4823529411764706,0.5188679220808117,0.7857142857142857,0.8869575217391305,0.8858533429804746,0.6249995191442209
GRU1,^DAX,10,1024,0,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,10,1024,10,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,10,1024,20,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,10,1024,30,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,10,1024,40,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,10,1024,50,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,10,1024,60,123,16,99,0.5450980392156862,0.5540540515583151,0.8785714285714286,0.8608705652173914,1.0205615850619394,0.6795575348283283
GRU1,^DAX,10,1024,70,133,7,108,0.5490196078431373,0.551867217627107,0.95,0.9391314347826087,1.0115729969361607,0.6981622629635028
GRU1,^DAX,10,1024,80,94,33,82,0.4980392156862745,0.5340909060563017,0.6714285714285714,0.7130444782608696,0.9416363100745128,0.5949362134678028
GRU1,^DAX,10,1024,90,123,15,100,0.5411764705882353,0.5515695042530515,0.8785714285714286,0.8695662173913044,1.0103559809477647,0.6776854746870943
GRU1,^DAX,10,1024,99,103,27,88,0.5098039215686274,0.5392670128834188,0.7357142857142858,0.7652183913043479,0.9614435487628948,0.6223560054585299
GRU1,^DAX,20,1024,0,0,115,0,0.45098039215686275,0.0,0.0,1e-06,0.0,0.0
GRU1,^DAX,20,1024,10,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,20,1024,20,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,20,1024,30,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,20,1024,40,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,20,1024,50,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
GRU1,^DAX,20,1024,60,135,3,112,0.5411764705882353,0.5465587022406531,0.9642857142857143,0.9739140434782609,0.9901137792836832,0.6976739550243767
GRU1,^DAX,20,1024,70,101,27,88,0.5019607843137255,0.5343915315640659,0.7214285714285714,0.7652183913043479,0.9427747419907998,0.6139812721431083
GRU1,^DAX,20,1024,80,90,38,77,0.5019607843137255,0.538922152461544,0.6428571428571429,0.6695662173913044,0.9601098833238292,0.5863187201990429
GRU1,^DAX,20,1024,90,67,62,53,0.5058823529411764,0.5583333286805556,0.4785714285714286,0.4608705652173913,1.0384074503558018,0.5153841163614258
GRU1,^DAX,20,1024,99,49,66,49,0.45098039215686275,0.49999999489795927,0.35,0.4260879565217391,0.8214266435905304,0.41176421972375243
GRU1,^BET,5,1024,0,136,2,106,0.5564516129032258,0.5619834687521345,0.9714285714285714,0.9814824814814815,0.9897564039678687,0.7120414186017672
GRU1,^BET,5,1024,10,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
GRU1,^BET,5,1024,20,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
GRU1,^BET,5,1024,30,139,1,107,0.5645161290322581,0.5650406481095909,0.9928571428571429,0.9907417407407407,1.0021351700745147,0.720206789726196
GRU1,^BET,5,1024,40,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
GRU1,^BET,5,1024,50,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
GRU1,^BET,5,1024,60,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
GRU1,^BET,5,1024,70,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
GRU1,^BET,5,1024,80,137,7,101,0.5806451612903226,0.5756302496822259,0.9785714285714285,0.9351861851851853,1.0463920918353302,0.7248672565580677
GRU1,^BET,5,1024,90,130,8,100,0.5564516129032258,0.5652173888468809,0.9285714285714286,0.925926925925926,1.0028560597725984,0.7027022303874594
GRU1,^BET,5,1024,99,114,22,86,0.5483870967741935,0.56999999715,0.8142857142857143,0.7962972962962963,1.0225900779433572,0.670587748893084
GRU1,^BET,10,1024,0,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
GRU1,^BET,10,1024,10,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
GRU1,^BET,10,1024,20,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
GRU1,^BET,10,1024,30,137,3,105,0.5645161290322581,0.5661157001400178,0.9785714285714285,0.9722232222222222,1.006529576957333,0.7172770206822999
GRU1,^BET,10,1024,40,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
GRU1,^BET,10,1024,50,138,5,103,0.5766129032258065,0.5726141055078253,0.9857142857142858,0.9537047037037037,1.0335634100222775,0.7244089820547075
GRU1,^BET,10,1024,60,137,5,103,0.5725806451612904,0.5708333309548611,0.9785714285714285,0.9537047037037037,1.0260738200945796,0.7210521643077802
GRU1,^BET,10,1024,70,137,12,96,0.6008064516129032,0.5879828300944943,0.9785714285714285,0.8888898888888889,1.1008916186397861,0.7345839795157135
GRU1,^BET,10,1024,80,131,16,92,0.592741935483871,0.587443943554063,0.9357142857142857,0.8518528518518519,1.0984459154889563,0.7217626095518753
GRU1,^BET,10,1024,90,124,28,80,0.6129032258064516,0.6078431342752788,0.8857142857142857,0.7407417407407407,1.195712671502179,0.720929747769388
GRU1,^BET,10,1024,99,117,26,82,0.5766129032258065,0.5879396955379915,0.8357142857142857,0.7592602592592593,1.1006954144150987,0.6902649998350101
GRU1,^BET,20,1024,0,139,0,108,0.5604838709677419,0.5627530341588945,0.9928571428571429,1.000001,0.9928561500009929,0.7183457895962752
GRU1,^BET,20,1024,10,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
GRU1,^BET,20,1024,20,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
GRU1,^BET,20,1024,30,136,4,104,0.5645161290322581,0.5666666643055556,0.9714285714285714,0.9629639629629629,1.008790161201426,0.7157890064268959
GRU1,^BET,20,1024,40,137,3,105,0.5645161290322581,0.5661157001400178,0.9785714285714285,0.9722232222222222,1.006529576957333,0.7172770206822999
GRU1,^BET,20,1024,50,136,3,105,0.5604838709677419,0.5643153503555379,0.9714285714285714,0.9722232222222222,0.9991826457386664,0.7139102944182254
GRU1,^BET,20,1024,60,133,9,99,0.5725806451612904,0.5732758595979489,0.95,0.9166676666666667,1.0363625057863572,0.7150532921005515
GRU1,^BET,20,1024,70,124,11,97,0.5443548387096774,0.5610859703118282,0.8857142857142857,0.8981491481481482,0.9861550139422819,0.6869801326880767
GRU1,^BET,20,1024,80,124,13,95,0.5524193548387096,0.5662100430766664,0.8857142857142857,0.8796306296296297,1.0069161485284084,0.6908073217312272
GRU1,^BET,20,1024,90,119,16,92,0.5443548387096774,0.5639810399811325,0.85,0.8518528518518519,0.9978249155968382,0.678062196589653
GRU1,^BET,20,1024,99,118,18,90,0.5483870967741935,0.5673076895802515,0.8428571428571429,0.8333343333333334,1.011427357715742,0.6781604366828623
GRU2,^SPX,5,32,0,137,1,112,0.552,0.5502008010032097,1.0,0.9911514424778761,1.0089275534927362,0.7098440998419024
GRU2,^SPX,5,32,10,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
GRU2,^SPX,5,32,20,133,1,112,0.536,0.5428571406413994,0.9708029197080292,0.9911514424778761,0.9794698147046271,0.6963346166774789
GRU2,^SPX,5,32,30,117,12,101,0.516,0.536697245244508,0.8540145985401459,0.8938063097345132,0.9554806105517575,0.6591544537515811
GRU2,^SPX,5,32,40,109,20,93,0.516,0.5396039577247329,0.7956204379562044,0.8230098495575221,0.9667204327918516,0.6430673630932685
GRU2,^SPX,5,32,50,97,24,89,0.484,0.5215053735402937,0.708029197080292,0.7876116194690266,0.8989572773921422,0.600618704694203
GRU2,^SPX,5,32,60,102,28,85,0.52,0.5454545425376762,0.7445255474452555,0.752213389380531,0.9897797060730245,0.6296291395941906
GRU2,^SPX,5,32,70,102,35,78,0.548,0.5666666635185186,0.7445255474452555,0.6902664867256637,1.0786059612671826,0.6435326301987049
GRU2,^SPX,5,32,80,84,45,68,0.516,0.5526315753116344,0.6131386861313869,0.6017709115044249,1.0188905352678856,0.5813143782286581
GRU2,^SPX,5,32,90,90,45,68,0.54,0.5696202495593655,0.656934306569343,0.6017709115044249,1.091668430644163,0.6101689919912131
GRU2,^SPX,5,32,99,84,44,69,0.512,0.5490196042547738,0.6131386861313869,0.6106204690265487,1.0041240299540772,0.5793098443523911
GRU2,^SPX,10,32,0,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
